id,host_id,host_name,neighbourhood_cleansed,price_clean,availability_365,calculated_host_listings_count,license,eustat_renta_media_hogar,osm_densidad_ocio_500m,osm_distancia_costa_monumento_m,idealista_m2_mes,catastro_m2_real,dias_ocupados_reales,estado_licencia_auditada,y_fraude_administrativo,indice_rotacion_booking,eustat_variacion_poblacion_5anos,ingreso_mensual_turistico,ingreso_mensual_tradicional,ratio_especulacion_real,indice_desertizacion_comercial,indice_desplazamiento_vecinal,y_especulador
88911293,987164,Iker,Donostia-San Sebastián,231.0,353,10,ESS00123,38500.0,29,120.0,17.1,78.0,124,OK_ESS00123,0,93.0,-7.710000000000001,5082.0,1333.8000000000002,3.81,78.8,34.0,1
46396424,389227,Amaia,Donostia-San Sebastián,313.0,266,4,EBI00456,38500.0,29,120.0,17.1,78.0,110,OK_EBI00456,0,70.2,-8.530000000000001,6886.0,1333.8000000000002,5.16,70.1,30.1,1
14294539,842406,Jon,Vitoria-Gasteiz,273.0,169,2,ESS00123,34200.0,8,1400.0,9.5,85.0,244,OK_ESS00123,0,48.5,-3.83,6006.0,807.5,7.44,28.9,66.8,1
21609076,943804,Amaia,Bilbao,200.0,337,2,ESS00123,29400.0,24,350.0,13.8,72.0,110,OK_ESS00123,0,89.3,-5.2,4400.0,993.6,4.43,69.7,30.1,1
83204793,748074,Gorka,Vitoria-Gasteiz,233.0,115,9,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,158,CORREGIDA_EBI014636,0,32.6,-3.43,5126.0,807.5,6.35,23.5,43.3,1
48498937,632101,Maite,Vitoria-Gasteiz,316.0,116,1,ESS00123,34200.0,8,1400.0,9.5,85.0,205,OK_ESS00123,0,33.7,-4.26,6952.0,807.5,8.61,23.6,56.2,1
10803328,131598,Amaia,Donostia-San Sebastián,46.0,350,7,ESS00123,38500.0,29,120.0,17.1,78.0,266,OK_ESS00123,0,95.5,-5.86,1012.0,1333.8000000000002,0.76,78.5,72.9,0
30840174,605934,Mikel,Bilbao,290.0,173,11,ESS00123,29400.0,24,350.0,13.8,72.0,135,OK_ESS00123,0,48.0,-6.1,6380.0,993.6,6.42,53.3,37.0,1
11043233,882239,Amaia,Donostia-San Sebastián,254.0,257,3,EBI00456,38500.0,29,120.0,17.1,78.0,196,OK_EBI00456,0,69.7,-7.94,5588.0,1333.8000000000002,4.19,69.2,53.7,1
87209213,717394,Gorka,Bilbao,57.0,238,3,EBI00456,29400.0,24,350.0,13.8,72.0,282,OK_EBI00456,0,64.4,-3.77,1254.0,993.6,1.26,59.8,77.3,0
10529525,389226,Iker,Vitoria-Gasteiz,140.0,278,2,ESS00123,34200.0,8,1400.0,9.5,85.0,202,OK_ESS00123,0,76.4,-2.5,3080.0,807.5,3.81,39.8,55.3,1
26953831,915673,Maite,Bilbao,265.0,336,10,EBI00456,29400.0,24,350.0,13.8,72.0,211,OK_EBI00456,0,89.6,-5.85,5830.0,993.6,5.87,69.6,57.8,1
66996736,327286,Jon,Donostia-San Sebastián,282.0,75,6,Exento,38500.0,29,120.0,17.1,78.0,180,OK_EXENTO,0,17.8,-8.22,6204.0,1333.8000000000002,4.65,51.0,49.3,1
84583311,537785,Gorka,Donostia-San Sebastián,138.0,120,10,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,249,ILEGAL_SIN_REGISTRO,1,36.1,-6.78,3036.0,1333.8000000000002,2.28,55.5,68.2,0
81709884,111745,Maite,Donostia-San Sebastián,313.0,113,2,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,204,CORREGIDA_EBI014636,0,30.2,-8.530000000000001,6886.0,1333.8000000000002,5.16,54.8,55.9,1
92235366,912461,Amaia,Bilbao,215.0,227,10,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,269,ILEGAL_SIN_REGISTRO,1,57.9,-5.35,4730.0,993.6,4.76,58.7,73.7,1
13699391,244097,Iker,Vitoria-Gasteiz,138.0,85,4,EBI00456,34200.0,8,1400.0,9.5,85.0,227,OK_EBI00456,0,25.8,-2.48,3036.0,807.5,3.76,20.5,62.2,1
87183765,332732,Ane,Vitoria-Gasteiz,193.0,124,10,ESS00123,34200.0,8,1400.0,9.5,85.0,257,OK_ESS00123,0,34.9,-3.0300000000000002,4246.0,807.5,5.26,24.4,70.4,1
58487260,769648,Iker,Bilbao,156.0,159,9,ESS00123,29400.0,24,350.0,13.8,72.0,228,OK_ESS00123,0,47.8,-4.76,3432.0,993.6,3.45,51.9,62.5,1
67338102,713474,Ane,Donostia-San Sebastián,99.0,133,9,ESS00123,38500.0,29,120.0,17.1,78.0,160,OK_ESS00123,0,41.2,-6.390000000000001,2178.0,1333.8000000000002,1.63,56.8,43.8,0
80721474,984200,Mikel,Vitoria-Gasteiz,160.0,251,6,EBI00456,34200.0,8,1400.0,9.5,85.0,190,OK_EBI00456,0,65.7,-2.7,3520.0,807.5,4.36,37.1,52.1,1
25192217,313030,Iker,Donostia-San Sebastián,187.0,230,4,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,145,ILEGAL_SIN_REGISTRO,1,60.4,-7.2700000000000005,4114.0,1333.8000000000002,3.08,66.5,39.7,1
62496015,824238,Maite,Bilbao,245.0,332,7,EBI00456,29400.0,24,350.0,13.8,72.0,176,OK_EBI00456,0,89.0,-5.65,5390.0,993.6,5.42,69.2,48.2,1
20292658,666134,Ane,Donostia-San Sebastián,224.0,246,1,ESS00123,38500.0,29,120.0,17.1,78.0,238,OK_ESS00123,0,65.4,-7.640000000000001,4928.0,1333.8000000000002,3.69,68.1,65.2,1
43698788,438076,Jon,Vitoria-Gasteiz,246.0,82,4,EBI00456,34200.0,8,1400.0,9.5,85.0,223,OK_EBI00456,0,23.7,-3.56,5412.0,807.5,6.7,20.2,61.1,1
71819576,248554,Maite,Vitoria-Gasteiz,97.0,240,5,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,264,CORREGIDA_EBI014636,0,65.3,-2.0700000000000003,2134.0,807.5,2.64,36.0,72.3,1
73362116,385555,Jon,Donostia-San Sebastián,224.0,167,8,EBI00456,38500.0,29,120.0,17.1,78.0,220,OK_EBI00456,0,46.6,-7.640000000000001,4928.0,1333.8000000000002,3.69,60.2,60.3,1
11748014,544191,Iker,Bilbao,181.0,221,2,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,277,ILEGAL_SIN_REGISTRO,1,62.0,-5.01,3982.0,993.6,4.01,58.1,75.9,1
50711152,553761,Jon,Donostia-San Sebastián,226.0,361,5,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,251,ILEGAL_SIN_REGISTRO,1,96.4,-7.66,4972.0,1333.8000000000002,3.73,79.6,68.8,1
60296557,605518,Ane,Bilbao,45.0,265,6,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,209,CORREGIDA_EBI014636,0,71.6,-3.6500000000000004,990.0,993.6,1.0,62.5,57.3,0
56216125,440941,Maite,Donostia-San Sebastián,88.0,137,5,Exento,38500.0,29,120.0,17.1,78.0,218,OK_EXENTO,0,37.3,-6.28,1936.0,1333.8000000000002,1.45,57.2,59.7,0
79397491,414451,Amaia,Vitoria-Gasteiz,271.0,75,9,Exento,34200.0,8,1400.0,9.5,85.0,229,OK_EXENTO,0,22.2,-3.81,5962.0,807.5,7.38,19.5,62.7,1
91949124,384186,Gorka,Bilbao,142.0,155,10,ESS00123,29400.0,24,350.0,13.8,72.0,188,OK_ESS00123,0,43.7,-4.62,3124.0,993.6,3.14,51.5,51.5,1
33295179,677218,Ane,Bilbao,252.0,206,1,ESS00123,29400.0,24,350.0,13.8,72.0,243,OK_ESS00123,0,58.3,-5.720000000000001,5544.0,993.6,5.58,56.6,66.6,1
83706383,872944,Ane,Bilbao,309.0,61,3,EBI00456,29400.0,24,350.0,13.8,72.0,270,OK_EBI00456,0,17.9,-6.29,6798.0,993.6,6.84,42.1,74.0,1
27541337,537629,Amaia,Vitoria-Gasteiz,315.0,69,2,ESS00123,34200.0,8,1400.0,9.5,85.0,292,OK_ESS00123,0,26.6,-4.25,6930.0,807.5,8.58,18.9,80.0,1
67399769,868747,Maite,Donostia-San Sebastián,184.0,184,3,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,128,CORREGIDA_EBI014636,0,53.1,-7.24,4048.0,1333.8000000000002,3.03,61.9,35.1,1
30279846,324695,Maite,Vitoria-Gasteiz,281.0,140,10,ESS00123,34200.0,8,1400.0,9.5,85.0,236,OK_ESS00123,0,36.3,-3.91,6182.0,807.5,7.66,26.0,64.7,1
20970723,984315,Iker,Bilbao,116.0,199,9,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,138,ILEGAL_SIN_REGISTRO,1,52.5,-4.36,2552.0,993.6,2.57,55.9,37.8,1
82807712,395900,Jon,Donostia-San Sebastián,199.0,209,9,ESS00123,38500.0,29,120.0,17.1,78.0,133,OK_ESS00123,0,56.6,-7.390000000000001,4378.0,1333.8000000000002,3.28,64.4,36.4,1
82193785,153268,Iker,Vitoria-Gasteiz,234.0,347,10,ESS00123,34200.0,8,1400.0,9.5,85.0,260,OK_ESS00123,0,86.3,-3.44,5148.0,807.5,6.38,46.7,71.2,1
60018037,532430,Amaia,Bilbao,312.0,188,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,119,CORREGIDA_EBI014636,0,54.2,-6.32,6864.0,993.6,6.91,54.8,32.6,1
53351876,312943,Iker,Bilbao,151.0,298,3,ESS00123,29400.0,24,350.0,13.8,72.0,291,OK_ESS00123,0,77.9,-4.71,3322.0,993.6,3.34,65.8,79.7,1
60166883,883204,Amaia,Vitoria-Gasteiz,276.0,117,4,ESS00123,34200.0,8,1400.0,9.5,85.0,214,OK_ESS00123,0,36.9,-3.86,6072.0,807.5,7.52,23.7,58.6,1
70361505,521818,Maite,Vitoria-Gasteiz,86.0,257,9,ESS00123,34200.0,8,1400.0,9.5,85.0,278,OK_ESS00123,0,71.9,-1.96,1892.0,807.5,2.34,37.7,76.2,0
56787763,808691,Jon,Vitoria-Gasteiz,234.0,270,3,EBI00456,34200.0,8,1400.0,9.5,85.0,286,OK_EBI00456,0,70.4,-3.44,5148.0,807.5,6.38,39.0,78.4,1
75732489,673189,Iker,Bilbao,183.0,104,7,ESS00123,29400.0,24,350.0,13.8,72.0,254,OK_ESS00123,0,29.2,-5.03,4026.0,993.6,4.05,46.4,69.6,1
13693305,462130,Ane,Vitoria-Gasteiz,147.0,156,3,EBI00456,34200.0,8,1400.0,9.5,85.0,293,OK_EBI00456,0,43.7,-2.5700000000000003,3234.0,807.5,4.0,27.6,80.3,1
23470137,294488,Mikel,Bilbao,215.0,338,7,EBI00456,29400.0,24,350.0,13.8,72.0,282,OK_EBI00456,0,89.5,-5.35,4730.0,993.6,4.76,69.8,77.3,1
14466271,787556,Gorka,Vitoria-Gasteiz,317.0,82,7,Exento,34200.0,8,1400.0,9.5,85.0,267,OK_EXENTO,0,25.8,-4.27,6974.0,807.5,8.64,20.2,73.2,1
64717184,490530,Ane,Bilbao,265.0,103,9,Exento,29400.0,24,350.0,13.8,72.0,281,OK_EXENTO,0,34.9,-5.85,5830.0,993.6,5.87,46.3,77.0,1
44907127,892058,Maite,Bilbao,257.0,86,2,EBI00456,29400.0,24,350.0,13.8,72.0,164,OK_EBI00456,0,27.4,-5.77,5654.0,993.6,5.69,44.6,44.9,1
20495300,762784,Gorka,Donostia-San Sebastián,100.0,341,6,ESS00123,38500.0,29,120.0,17.1,78.0,256,OK_ESS00123,0,91.6,-6.4,2200.0,1333.8000000000002,1.65,77.6,70.1,0
38709379,899289,Mikel,Vitoria-Gasteiz,146.0,156,9,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,266,ILEGAL_SIN_REGISTRO,1,43.9,-2.56,3212.0,807.5,3.98,27.6,72.9,1
44654999,341531,Mikel,Vitoria-Gasteiz,236.0,95,2,ESS00123,34200.0,8,1400.0,9.5,85.0,111,OK_ESS00123,0,28.0,-3.46,5192.0,807.5,6.43,21.5,30.4,1
37451727,346693,Jon,Bilbao,244.0,168,2,EBI00456,29400.0,24,350.0,13.8,72.0,273,OK_EBI00456,0,46.4,-5.640000000000001,5368.0,993.6,5.4,52.8,74.8,1
84815222,803650,Gorka,Bilbao,277.0,114,5,EBI00456,29400.0,24,350.0,13.8,72.0,256,OK_EBI00456,0,36.4,-5.970000000000001,6094.0,993.6,6.13,47.4,70.1,1
38997889,650719,Jon,Bilbao,271.0,251,10,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,244,ILEGAL_SIN_REGISTRO,1,68.5,-5.91,5962.0,993.6,6.0,61.1,66.8,1
58978079,971408,Ane,Donostia-San Sebastián,183.0,278,10,EBI00456,38500.0,29,120.0,17.1,78.0,263,OK_EBI00456,0,73.9,-7.23,4026.0,1333.8000000000002,3.02,71.3,72.1,1
21726298,338360,Amaia,Donostia-San Sebastián,193.0,244,10,ESS00123,38500.0,29,120.0,17.1,78.0,220,OK_ESS00123,0,65.1,-7.33,4246.0,1333.8000000000002,3.18,67.9,60.3,1
94607827,444855,Amaia,Bilbao,159.0,128,8,EBI00456,29400.0,24,350.0,13.8,72.0,147,OK_EBI00456,0,36.8,-4.79,3498.0,993.6,3.52,48.8,40.3,1
65723671,607403,Amaia,Vitoria-Gasteiz,107.0,189,11,EBI00456,34200.0,8,1400.0,9.5,85.0,240,OK_EBI00456,0,55.7,-2.17,2354.0,807.5,2.92,30.9,65.8,1
99843595,126385,Gorka,Vitoria-Gasteiz,148.0,114,9,ESS00123,34200.0,8,1400.0,9.5,85.0,211,OK_ESS00123,0,33.4,-2.58,3256.0,807.5,4.03,23.4,57.8,1
66564401,531374,Amaia,Donostia-San Sebastián,200.0,156,2,EBI00456,38500.0,29,120.0,17.1,78.0,204,OK_EBI00456,0,44.6,-7.4,4400.0,1333.8000000000002,3.3,59.1,55.9,1
56673570,516235,Ane,Donostia-San Sebastián,317.0,146,5,Exento,38500.0,29,120.0,17.1,78.0,201,OK_EXENTO,0,41.1,-8.57,6974.0,1333.8000000000002,5.23,58.1,55.1,1
88547323,380783,Jon,Bilbao,50.0,353,7,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,180,CORREGIDA_EBI014636,0,95.7,-3.7,1100.0,993.6,1.11,71.3,49.3,0
25033888,185530,Gorka,Vitoria-Gasteiz,191.0,178,6,EBI00456,34200.0,8,1400.0,9.5,85.0,280,OK_EBI00456,0,48.8,-3.01,4202.0,807.5,5.2,29.8,76.7,1
99132960,855271,Jon,Bilbao,228.0,267,6,ESS00123,29400.0,24,350.0,13.8,72.0,133,OK_ESS00123,0,73.8,-5.48,5016.0,993.6,5.05,62.7,36.4,1
71704882,383707,Gorka,Donostia-San Sebastián,72.0,213,7,ESS00123,38500.0,29,120.0,17.1,78.0,276,OK_ESS00123,0,57.0,-6.12,1584.0,1333.8000000000002,1.19,64.8,75.6,0
44958762,477816,Jon,Vitoria-Gasteiz,82.0,94,3,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,177,ILEGAL_SIN_REGISTRO,1,28.8,-1.92,1804.0,807.5,2.23,21.4,48.5,0
27028708,529660,Mikel,Vitoria-Gasteiz,163.0,138,3,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,237,ILEGAL_SIN_REGISTRO,1,40.0,-2.73,3586.0,807.5,4.44,25.8,64.9,1
14035851,501927,Jon,Donostia-San Sebastián,288.0,126,10,ESS00123,38500.0,29,120.0,17.1,78.0,202,OK_ESS00123,0,37.0,-8.280000000000001,6336.0,1333.8000000000002,4.75,56.1,55.3,1
57685442,829678,Amaia,Bilbao,112.0,93,9,ESS00123,29400.0,24,350.0,13.8,72.0,153,OK_ESS00123,0,31.2,-4.32,2464.0,993.6,2.48,45.3,41.9,0
44045504,445114,Mikel,Bilbao,258.0,156,8,Exento,29400.0,24,350.0,13.8,72.0,242,OK_EXENTO,0,42.3,-5.78,5676.0,993.6,5.71,51.6,66.3,1
92396202,343373,Jon,Vitoria-Gasteiz,262.0,228,5,ESS00123,34200.0,8,1400.0,9.5,85.0,164,OK_ESS00123,0,61.3,-3.72,5764.0,807.5,7.14,34.8,44.9,1
45610155,447697,Gorka,Donostia-San Sebastián,221.0,228,6,ESS00123,38500.0,29,120.0,17.1,78.0,267,OK_ESS00123,0,61.4,-7.61,4862.0,1333.8000000000002,3.65,66.3,73.2,1
39469068,261779,Gorka,Vitoria-Gasteiz,208.0,210,11,ESS00123,34200.0,8,1400.0,9.5,85.0,138,OK_ESS00123,0,56.0,-3.18,4576.0,807.5,5.67,33.0,37.8,1
40185054,270182,Gorka,Donostia-San Sebastián,102.0,130,10,ESS00123,38500.0,29,120.0,17.1,78.0,263,OK_ESS00123,0,38.3,-6.42,2244.0,1333.8000000000002,1.68,56.5,72.1,0
19702701,817148,Maite,Bilbao,313.0,62,1,EBI00456,29400.0,24,350.0,13.8,72.0,263,OK_EBI00456,0,22.6,-6.33,6886.0,993.6,6.93,42.2,72.1,1
88262145,707167,Ane,Donostia-San Sebastián,102.0,91,10,Exento,38500.0,29,120.0,17.1,78.0,146,OK_EXENTO,0,25.8,-6.42,2244.0,1333.8000000000002,1.68,52.6,40.0,0
43127676,338260,Gorka,Bilbao,149.0,346,1,ESS00123,29400.0,24,350.0,13.8,72.0,224,OK_ESS00123,0,92.3,-4.69,3278.0,993.6,3.3,70.6,61.4,1
12976242,931291,Mikel,Donostia-San Sebastián,272.0,141,4,ESS00123,38500.0,29,120.0,17.1,78.0,290,OK_ESS00123,0,40.0,-8.120000000000001,5984.0,1333.8000000000002,4.49,57.6,79.5,1
47317456,938530,Gorka,Vitoria-Gasteiz,291.0,102,2,ESS00123,34200.0,8,1400.0,9.5,85.0,267,OK_ESS00123,0,29.6,-4.01,6402.0,807.5,7.93,22.2,73.2,1
37812615,770611,Maite,Bilbao,232.0,164,11,EBI00456,29400.0,24,350.0,13.8,72.0,112,OK_EBI00456,0,42.3,-5.52,5104.0,993.6,5.14,52.4,30.7,1
54653148,746701,Amaia,Vitoria-Gasteiz,127.0,60,7,ESS00123,34200.0,8,1400.0,9.5,85.0,231,OK_ESS00123,0,18.3,-2.37,2794.0,807.5,3.46,18.0,63.3,1
14833177,886958,Mikel,Vitoria-Gasteiz,230.0,120,2,EBI00456,34200.0,8,1400.0,9.5,85.0,152,OK_EBI00456,0,33.4,-3.4,5060.0,807.5,6.27,24.0,41.6,1
18454561,430904,Maite,Bilbao,296.0,329,10,Exento,29400.0,24,350.0,13.8,72.0,116,OK_EXENTO,0,90.5,-6.16,6512.0,993.6,6.55,68.9,31.8,1
55932658,147837,Amaia,Bilbao,282.0,239,2,ESS00123,29400.0,24,350.0,13.8,72.0,234,OK_ESS00123,0,64.1,-6.02,6204.0,993.6,6.24,59.9,64.1,1
12597480,618349,Iker,Vitoria-Gasteiz,228.0,283,5,ESS00123,34200.0,8,1400.0,9.5,85.0,158,OK_ESS00123,0,73.4,-3.38,5016.0,807.5,6.21,40.3,43.3,1
33151417,884838,Iker,Vitoria-Gasteiz,254.0,65,4,ESS00123,34200.0,8,1400.0,9.5,85.0,230,OK_ESS00123,0,20.3,-3.64,5588.0,807.5,6.92,18.5,63.0,1
49673332,897968,Mikel,Vitoria-Gasteiz,141.0,162,8,EBI00456,34200.0,8,1400.0,9.5,85.0,182,OK_EBI00456,0,47.0,-2.51,3102.0,807.5,3.84,28.2,49.9,1
29699313,652829,Jon,Vitoria-Gasteiz,252.0,69,4,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,150,ILEGAL_SIN_REGISTRO,1,21.1,-3.62,5544.0,807.5,6.87,18.9,41.1,1
26934380,179083,Ane,Bilbao,181.0,130,6,ESS00123,29400.0,24,350.0,13.8,72.0,215,OK_ESS00123,0,38.0,-5.01,3982.0,993.6,4.01,49.0,58.9,1
20617244,658819,Ane,Bilbao,228.0,149,5,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,186,CORREGIDA_EBI014636,0,41.3,-5.48,5016.0,993.6,5.05,50.9,51.0,1
44086263,370856,Maite,Vitoria-Gasteiz,120.0,285,11,ESS00123,34200.0,8,1400.0,9.5,85.0,291,OK_ESS00123,0,74.3,-2.3,2640.0,807.5,3.27,40.5,79.7,1
80098339,466245,Amaia,Donostia-San Sebastián,186.0,217,2,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,236,ILEGAL_SIN_REGISTRO,1,58.3,-7.260000000000001,4092.0,1333.8000000000002,3.07,65.2,64.7,1
60234072,951887,Ane,Donostia-San Sebastián,281.0,287,11,EBI00456,38500.0,29,120.0,17.1,78.0,200,OK_EBI00456,0,76.0,-8.21,6182.0,1333.8000000000002,4.63,72.2,54.8,1
13369720,699032,Amaia,Bilbao,69.0,185,8,EBI00456,29400.0,24,350.0,13.8,72.0,264,OK_EBI00456,0,51.5,-3.89,1518.0,993.6,1.53,54.5,72.3,0
81819939,877147,Amaia,Vitoria-Gasteiz,111.0,268,2,EBI00456,34200.0,8,1400.0,9.5,85.0,117,OK_EBI00456,0,72.4,-2.21,2442.0,807.5,3.02,38.8,32.1,1
83963364,754037,Maite,Vitoria-Gasteiz,294.0,156,9,EBI00456,34200.0,8,1400.0,9.5,85.0,141,OK_EBI00456,0,43.3,-4.04,6468.0,807.5,8.01,27.6,38.6,1
12640328,891541,Maite,Bilbao,162.0,133,9,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,173,ILEGAL_SIN_REGISTRO,1,40.2,-4.82,3564.0,993.6,3.59,49.3,47.4,1
35856919,935700,Maite,Donostia-San Sebastián,117.0,174,3,Exento,38500.0,29,120.0,17.1,78.0,247,OK_EXENTO,0,47.4,-6.57,2574.0,1333.8000000000002,1.93,60.9,67.7,0
67658082,856097,Ane,Donostia-San Sebastián,54.0,250,4,EBI00456,38500.0,29,120.0,17.1,78.0,122,OK_EBI00456,0,66.8,-5.94,1188.0,1333.8000000000002,0.89,68.5,33.4,0
65395426,941047,Iker,Donostia-San Sebastián,255.0,229,8,ESS00123,38500.0,29,120.0,17.1,78.0,202,OK_ESS00123,0,62.6,-7.95,5610.0,1333.8000000000002,4.21,66.4,55.3,1
37348975,706791,Maite,Bilbao,196.0,263,9,ESS00123,29400.0,24,350.0,13.8,72.0,272,OK_ESS00123,0,73.3,-5.16,4312.0,993.6,4.34,62.3,74.5,1
21552291,354346,Ane,Donostia-San Sebastián,49.0,115,3,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,170,ILEGAL_SIN_REGISTRO,1,33.7,-5.890000000000001,1078.0,1333.8000000000002,0.81,55.0,46.6,0
10070640,709996,Maite,Bilbao,239.0,267,5,EBI00456,29400.0,24,350.0,13.8,72.0,291,OK_EBI00456,0,73.6,-5.59,5258.0,993.6,5.29,62.7,79.7,1
87498463,815472,Gorka,Bilbao,157.0,100,11,EBI00456,29400.0,24,350.0,13.8,72.0,117,OK_EBI00456,0,30.8,-4.7700000000000005,3454.0,993.6,3.48,46.0,32.1,1
72976036,726759,Amaia,Vitoria-Gasteiz,315.0,91,8,EBI00456,34200.0,8,1400.0,9.5,85.0,138,OK_EBI00456,0,25.7,-4.25,6930.0,807.5,8.58,21.1,37.8,1
95241611,878513,Maite,Donostia-San Sebastián,207.0,74,3,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,204,ILEGAL_SIN_REGISTRO,1,23.0,-7.470000000000001,4554.0,1333.8000000000002,3.41,50.9,55.9,1
13741196,257661,Mikel,Bilbao,149.0,121,7,EBI00456,29400.0,24,350.0,13.8,72.0,150,OK_EBI00456,0,36.0,-4.69,3278.0,993.6,3.3,48.1,41.1,1
29511512,785375,Amaia,Donostia-San Sebastián,225.0,214,11,Exento,38500.0,29,120.0,17.1,78.0,267,OK_EXENTO,0,58.6,-7.65,4950.0,1333.8000000000002,3.71,64.9,73.2,1
93692386,260081,Amaia,Donostia-San Sebastián,88.0,343,8,Exento,38500.0,29,120.0,17.1,78.0,258,OK_EXENTO,0,88.2,-6.28,1936.0,1333.8000000000002,1.45,77.8,70.7,0
50260456,969741,Maite,Vitoria-Gasteiz,219.0,268,10,ESS00123,34200.0,8,1400.0,9.5,85.0,120,OK_ESS00123,0,73.0,-3.29,4818.0,807.5,5.97,38.8,32.9,1
21720477,488590,Iker,Donostia-San Sebastián,206.0,246,11,ESS00123,38500.0,29,120.0,17.1,78.0,111,OK_ESS00123,0,64.4,-7.460000000000001,4532.0,1333.8000000000002,3.4,68.1,30.4,1
23217648,817406,Jon,Vitoria-Gasteiz,184.0,189,3,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,287,ILEGAL_SIN_REGISTRO,1,55.0,-2.9400000000000004,4048.0,807.5,5.01,30.9,78.6,1
32558781,993093,Iker,Bilbao,176.0,186,2,ESS00123,29400.0,24,350.0,13.8,72.0,278,OK_ESS00123,0,52.1,-4.96,3872.0,993.6,3.9,54.6,76.2,1
69946863,781503,Maite,Donostia-San Sebastián,131.0,351,10,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,240,CORREGIDA_EBI014636,0,94.0,-6.710000000000001,2882.0,1333.8000000000002,2.16,78.6,65.8,0
72784216,106154,Amaia,Bilbao,220.0,173,7,ESS00123,29400.0,24,350.0,13.8,72.0,189,OK_ESS00123,0,47.4,-5.4,4840.0,993.6,4.87,53.3,51.8,1
42425301,777164,Mikel,Donostia-San Sebastián,227.0,258,9,ESS00123,38500.0,29,120.0,17.1,78.0,288,OK_ESS00123,0,69.5,-7.67,4994.0,1333.8000000000002,3.74,69.3,78.9,1
80373772,164288,Amaia,Bilbao,173.0,72,1,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,196,CORREGIDA_EBI014636,0,23.0,-4.93,3806.0,993.6,3.83,43.2,53.7,1
98146618,151195,Iker,Donostia-San Sebastián,290.0,330,3,EBI00456,38500.0,29,120.0,17.1,78.0,262,OK_EBI00456,0,85.8,-8.3,6380.0,1333.8000000000002,4.78,76.5,71.8,1
36778642,382725,Mikel,Donostia-San Sebastián,133.0,148,5,ESS00123,38500.0,29,120.0,17.1,78.0,267,OK_ESS00123,0,39.7,-6.73,2926.0,1333.8000000000002,2.19,58.3,73.2,0
70995760,545864,Ane,Donostia-San Sebastián,110.0,274,3,Exento,38500.0,29,120.0,17.1,78.0,215,OK_EXENTO,0,73.5,-6.5,2420.0,1333.8000000000002,1.81,70.9,58.9,0
56547339,392231,Gorka,Donostia-San Sebastián,202.0,337,1,EBI00456,38500.0,29,120.0,17.1,78.0,248,OK_EBI00456,0,90.0,-7.42,4444.0,1333.8000000000002,3.33,77.2,67.9,1
24573458,805290,Amaia,Donostia-San Sebastián,193.0,262,7,EBI00456,38500.0,29,120.0,17.1,78.0,126,OK_EBI00456,0,69.3,-7.33,4246.0,1333.8000000000002,3.18,69.7,34.5,1
57911176,264053,Maite,Donostia-San Sebastián,160.0,133,7,ESS00123,38500.0,29,120.0,17.1,78.0,263,OK_ESS00123,0,38.9,-7.0,3520.0,1333.8000000000002,2.64,56.8,72.1,1
39264326,693586,Ane,Donostia-San Sebastián,258.0,84,10,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,132,ILEGAL_SIN_REGISTRO,1,27.7,-7.98,5676.0,1333.8000000000002,4.26,51.9,36.2,1
92896667,932599,Gorka,Donostia-San Sebastián,297.0,160,8,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,293,ILEGAL_SIN_REGISTRO,1,47.1,-8.370000000000001,6534.0,1333.8000000000002,4.9,59.5,80.3,1
